Query_2159897,WP_390602543.1,96.667,90,3,0,1,90,73,162,1.77e-50,177,97.78
Query_2159897,WP_308890246.1,96.667,90,3,0,1,90,1,90,2.05e-50,177,97.78
Query_2159897,WP_094969734.1,96.667,90,3,0,1,90,73,162,2.38e-50,178,98.89
Query_2159897,WP_423155743.1,96.667,90,3,0,1,90,22,111,2.51e-50,177,97.78
Query_2159897,WP_031894601.1,96.667,90,3,0,1,90,9,98,2.54e-50,177,97.78
Query_2159897,WP_078068878.1,96.667,90,3,0,1,90,73,162,2.59e-50,177,97.78
Query_2159897,WP_151130778.1,96.667,90,3,0,1,90,18,107,2.61e-50,177,97.78
Query_2159897,WP_308059560.1,96.667,90,3,0,1,90,19,108,2.65e-50,177,97.78
Query_2159897,WP_001799904.1,96.667,90,3,0,1,90,73,162,2.66e-50,177,97.78
Query_2159897,WP_216771249.1,96.667,90,3,0,1,90,23,112,2.68e-50,177,97.78
Query_2159897,WP_061651890.1,96.667,90,3,0,1,90,24,113,2.68e-50,177,97.78
Query_2159897,WP_218116934.1,96.667,90,3,0,1,90,25,114,2.69e-50,177,97.78
Query_2159897,WP_423150254.1,96.667,90,3,0,1,90,13,102,2.71e-50,177,97.78
Query_2159897,WP_423149960.1,96.667,90,3,0,1,90,24,113,2.71e-50,177,97.78
Query_2159897,WP_110165685.1,96.667,90,3,0,1,90,62,151,2.76e-50,177,97.78
Query_2159897,WP_390524431.1,96.667,90,3,0,1,90,20,109,2.86e-50,177,97.78
Query_2159897,WP_095337364.1,96.667,90,3,0,1,90,33,122,2.86e-50,177,97.78
Query_2159897,WP_249999912.1,96.667,90,3,0,1,90,27,116,2.88e-50,177,97.78
Query_2159897,WP_316041425.1,96.667,90,3,0,1,90,34,123,2.90e-50,177,97.78
Query_2159897,WP_102781715.1,96.667,90,3,0,1,90,28,117,2.92e-50,177,97.78
Query_2159897,WP_119996265.1,96.667,90,3,0,1,90,26,115,2.99e-50,177,97.78
Query_2159897,WP_229358405.1,96.667,90,3,0,1,90,40,129,3.00e-50,177,97.78
Query_2159897,WP_308061015.1,96.667,90,3,0,1,90,37,126,3.24e-50,177,97.78
Query_2159897,WP_078071886.1,96.667,90,3,0,1,90,73,162,3.30e-50,177,97.78
Query_2159897,WP_249989001.1,96.667,90,3,0,1,90,41,130,3.33e-50,177,97.78
Query_2159897,WP_110175008.1,96.667,90,3,0,1,90,42,131,3.38e-50,177,97.78
Query_2159897,WP_308568603.1,96.667,90,3,0,1,90,38,127,3.42e-50,177,97.78
Query_2159897,WP_250022640.1,96.667,90,3,0,1,90,40,129,3.47e-50,177,97.78
Query_2159897,WP_130115688.1,96.667,90,3,0,1,90,46,135,3.47e-50,177,97.78
Query_2159897,WP_164787947.1,96.667,90,3,0,1,90,39,128,3.50e-50,177,97.78
Query_2159897,WP_094659741.1,96.667,90,3,0,1,90,40,129,3.50e-50,177,97.78
Query_2159897,WP_367621538.1,96.667,90,3,0,1,90,39,128,3.53e-50,177,97.78
Query_2159897,WP_308890837.1,96.667,90,3,0,1,90,55,144,3.60e-50,177,97.78
Query_2159897,WP_148246047.1,96.667,90,3,0,1,90,51,140,3.61e-50,177,97.78
Query_2159897,WP_102778744.1,96.667,90,3,0,1,90,42,131,3.63e-50,177,97.78
Query_2159897,WP_162637562.1,96.667,90,3,0,1,90,43,132,3.64e-50,177,97.78
Query_2159897,WP_150861788.1,96.667,90,3,0,1,90,54,143,3.82e-50,177,97.78
Query_2159897,WP_423155858.1,96.667,90,3,0,1,90,60,149,3.86e-50,177,97.78
Query_2159897,WP_048518303.1,96.667,90,3,0,1,90,53,142,3.86e-50,177,97.78
Query_2159897,WP_390504623.1,96.667,90,3,0,1,90,60,149,3.90e-50,177,97.78
Query_2159897,WP_031833973.1,96.667,90,3,0,1,90,54,143,3.90e-50,177,97.78
Query_2159897,WP_260647846.1,96.667,90,3,0,1,90,58,147,4.01e-50,177,97.78
Query_2159897,WP_218085578.1,96.667,90,3,0,1,90,55,144,4.03e-50,177,97.78
Query_2159897,WP_031925261.1,96.667,90,3,0,1,90,60,149,4.10e-50,177,97.78
Query_2159897,WP_279526586.1,96.667,90,3,0,1,90,58,147,4.13e-50,177,97.78
Query_2159897,WP_390575590.1,96.667,90,3,0,1,90,73,162,4.15e-50,177,97.78
Query_2159897,WP_445267769.1,96.667,90,3,0,1,90,73,162,4.20e-50,177,97.78
Query_2159897,WP_390579484.1,96.667,90,3,0,1,90,59,148,4.23e-50,177,97.78
Query_2159897,WP_086031948.1,96.667,90,3,0,1,90,62,151,4.24e-50,177,97.78
Query_2159897,WP_285161552.1,96.667,90,3,0,1,90,56,145,4.25e-50,177,97.78
Query_2159897,WP_243834070.1,96.667,90,3,0,1,90,63,152,4.38e-50,177,97.78
Query_2159897,WP_445267153.1,96.667,90,3,0,1,90,73,162,4.42e-50,177,97.78
Query_2159897,WP_325883877.1,96.667,90,3,0,1,90,73,162,4.47e-50,177,97.78
Query_2159897,WP_191137002.1,96.667,90,3,0,1,90,73,162,4.51e-50,177,97.78
Query_2159897,WP_369081843.1,96.667,90,3,0,1,90,73,162,4.51e-50,177,97.78
Query_2159897,WP_063852677.1,96.667,90,3,0,1,90,72,161,4.60e-50,177,97.78
Query_2159897,WP_340588471.1,96.667,90,3,0,1,90,73,162,4.65e-50,177,97.78
Query_2159897,WP_279526706.1,96.667,90,3,0,1,90,65,154,4.67e-50,177,97.78
Query_2159897,WP_371902759.1,96.667,90,3,0,1,90,50,139,4.67e-50,177,97.78
Query_2159897,WP_112380313.1,96.667,90,3,0,1,90,73,162,4.70e-50,177,97.78
Query_2159897,WP_369086426.1,96.667,90,3,0,1,90,73,162,4.70e-50,177,97.78
Query_2159897,WP_210126969.1,96.667,90,3,0,1,90,73,162,4.90e-50,177,97.78
Query_2159897,WP_240554773.1,96.667,90,3,0,1,90,73,162,4.95e-50,177,97.78
Query_2159897,WP_107509774.1,96.667,90,3,0,1,90,73,162,4.95e-50,177,97.78
Query_2159897,WP_240047799.1,96.667,90,3,0,1,90,69,158,4.99e-50,177,97.78
Query_2159897,WP_103268303.1,96.667,90,3,0,1,90,73,162,5.00e-50,177,97.78
Query_2159897,WP_429608534.1,96.667,90,3,0,1,90,73,162,5.00e-50,177,97.78


